Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/wiki-talk-temporal.mtx,16,3,0.242859,0.109548,0.385172,0.569588,0.249856,1.20462,0.549485
matrices/wiki-talk-temporal.mtx,16,3,0.264838,0.110547,0.383539,0.574001,0.248265,1.2058,0.548943
matrices/wiki-talk-temporal.mtx,16,3,0.58744,0.112964,0.384671,0.579844,0.249098,1.21361,0.545411
matrices/wiki-talk-temporal.mtx,16,3,0.249462,0.109697,0.384367,0.583331,0.249444,1.21714,0.54383
matrices/wiki-talk-temporal.mtx,32,3,0.308808,0.109699,0.450316,0.681438,0.278728,1.41048,0.469285
matrices/wiki-talk-temporal.mtx,32,3,0.28029,0.111862,0.451345,0.686862,0.268505,1.40671,0.470543
matrices/wiki-talk-temporal.mtx,32,3,0.237327,0.110835,0.45132,0.691176,0.264225,1.40672,0.47054
matrices/wiki-talk-temporal.mtx,32,3,0.327028,0.107586,0.452215,0.682607,0.277908,1.41273,0.468538
matrices/wiki-talk-temporal.mtx,32,3,0.574081,0.109219,0.443604,0.678212,0.265939,1.38775,0.476971
matrices/wiki-talk-temporal.mtx,64,3,0.353906,0.115654,0.414894,0.636067,0.260177,1.31114,0.504843
matrices/wiki-talk-temporal.mtx,64,3,0.318385,0.115933,0.417738,0.634297,0.262966,1.315,0.50336
matrices/wiki-talk-temporal.mtx,64,3,0.31382,0.116347,0.41497,0.639452,0.258353,1.31277,0.504213
matrices/wiki-talk-temporal.mtx,64,3,0.316441,0.115331,0.415979,0.63598,0.258745,1.3107,0.50501
matrices/wiki-talk-temporal.mtx,64,3,0.301704,0.111947,0.415813,0.63871,0.258726,1.31325,0.504031
matrices/wiki-talk-temporal.mtx,128,3,0.478354,0.10266,0.383249,0.627374,0.125077,1.1357,0.582828
matrices/wiki-talk-temporal.mtx,128,3,0.475517,0.102296,0.384224,0.628432,0.127407,1.14006,0.580598
matrices/wiki-talk-temporal.mtx,128,3,0.477354,0.100445,0.384063,0.623795,0.127206,1.13506,0.583155
matrices/wiki-talk-temporal.mtx,128,3,0.504677,0.103875,0.383399,0.625716,0.124921,1.13404,0.583683
matrices/wiki-talk-temporal.mtx,128,3,0.451268,0.101622,0.381637,0.626775,0.125125,1.13354,0.583941
