Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/t2em.mtx,64,3,0.131286,0.101809,1.5389,0.00623367,-0.00588009,1.53925,0.596501
matrices/t2em.mtx,64,3,0.117468,0.0877973,1.33691,0.00633408,-0.0023886,1.34085,0.684763
matrices/t2em.mtx,64,3,0.111106,0.0820005,1.35294,0.00680532,-0.00643699,1.35331,0.678459
matrices/t2em.mtx,64,3,0.121333,0.0723748,1.54952,0.00639438,-0.00592775,1.54999,0.59237
matrices/t2em.mtx,64,3,0.111162,0.0823371,1.34942,0.00627023,-0.00594615,1.34974,0.680255
matrices/t2em.mtx,128,3,0.163507,0.149523,1.1645,0.00504606,-0.00468404,1.16486,0.788222
matrices/t2em.mtx,128,3,0.107088,0.0919326,1.16187,0.00510244,-0.00471323,1.16225,0.789987
matrices/t2em.mtx,128,3,0.102176,0.0879824,1.16016,0.00515054,-0.0046256,1.16068,0.791058
matrices/t2em.mtx,128,3,0.102518,0.0880019,1.18036,0.00505745,-0.00470957,1.18071,0.777639
matrices/t2em.mtx,128,3,0.103778,0.0879557,1.18024,0.0049396,-0.00457936,1.1806,0.777712
matrices/wiki-talk-temporal.mtx,1,3,0.91831,0.88732,0.556299,1.56861,2.6764e-05,2.12493,0.311501
matrices/wiki-talk-temporal.mtx,1,3,0.899352,0.878447,0.554905,1.58908,3.5995e-05,2.14402,0.308727
matrices/wiki-talk-temporal.mtx,1,3,0.899163,0.887171,0.556147,1.57941,2.6175e-05,2.13558,0.309948
matrices/wiki-talk-temporal.mtx,1,3,0.896964,0.886477,0.556794,1.5874,2.8199e-05,2.14422,0.308698
matrices/wiki-talk-temporal.mtx,1,3,0.90947,0.891083,0.552714,1.59168,3.0821e-05,2.14443,0.308669
matrices/wiki-talk-temporal.mtx,2,3,0.478899,0.236583,0.445263,0.43537,-0.0687949,0.811839,0.815333
matrices/wiki-talk-temporal.mtx,2,3,0.47766,0.237539,0.440842,0.430605,-0.0620752,0.809372,0.817817
matrices/wiki-talk-temporal.mtx,2,3,0.476125,0.243872,0.451548,0.4294,-0.0691446,0.811803,0.815368
matrices/wiki-talk-temporal.mtx,2,3,0.497636,0.256115,0.440534,0.425007,-0.0596352,0.805906,0.821334
matrices/wiki-talk-temporal.mtx,2,3,0.477184,0.24,0.447737,0.4339,-0.0677359,0.8139,0.813267
matrices/wiki-talk-temporal.mtx,4,3,0.279196,0.0916961,0.546841,0.146151,-0.0530679,0.639924,1.03437
matrices/wiki-talk-temporal.mtx,4,3,0.285247,0.0921822,0.547722,0.144213,-0.0502762,0.641658,1.03157
matrices/wiki-talk-temporal.mtx,4,3,0.280584,0.0913356,0.550734,0.145599,-0.0524179,0.643916,1.02796
matrices/wiki-talk-temporal.mtx,4,3,0.279965,0.101789,0.5509,0.147014,-0.0539293,0.643985,1.02785
matrices/wiki-talk-temporal.mtx,4,3,0.284272,0.092119,0.544688,0.140622,-0.047425,0.637885,1.03768
matrices/wiki-talk-temporal.mtx,8,3,0.169789,0.0621141,0.351448,0.0417912,-0.0128321,0.380407,1.74003
